site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
millbrook,32,"LFENS, RBEDS",sam2tile,3.57,0.05944036499984603,563570,0.2999328380672917,0.3515850144092219,0.309478324761205,0.6491189022471275,0.062266577035188675,0.20268301665782928,12.94235912982575
millbrook,33,"LFENS, RBEDS",sam2tile,1.01,0.10574504999999106,142956,0.2999328380672917,0.977624638420963,0.9720878934419276,0.5157063863352951,1.3628976345062256,0.13403886556625366,1.0425472871302015
millbrook,34,"LFENS, RBEDS",sam2tile,1.08,0.0986225300000178,133330,0.2999328380672917,0.8934306569343066,0.885859687386405,0.6576117188445032,1.2046927213668823,0.1358506977558136,1.0473880831610785
millbrook,35,"LFENS, RBEDS",sam2tile,1.09,0.02173057500003465,150024,0.2999328380672917,0.7495860927152318,0.7030620467365029,0.4412597585494354,0.4486563801765442,0.13421693444252014,5.726458127741274
millbrook,36,"LFENS, RBEDS",sam2tile,1.26,0.07462292500000961,120726,0.2999328380672917,0.9834700772200772,0.9505220692928334,0.5106151856413209,1.1214373111724854,0.14853069186210632,1.1687764180584803
millbrook,37,"LFENS, RBEDS",sam2tile,10.95,3.665126269767515,1691955,0.2999328380672917,0.8237791932059448,0.7511194381598794,0.727167981954524,0.3225637376308441,0.1647631973028183,10.122797827294873
millbrook,38,"LFENS, RBEDS",sam2tile,1.03,0.05457418000000073,113448,0.2999328380672917,0.962401055408971,0.9428571428571428,0.5899560556445285,0.5123674273490906,0.11441260576248169,0.9431621194930868
millbrook,39,"LFENS, RBEDS",sam2tile,2.36,0.08956469074998318,476046,0.2999328380672917,0.9036955211889938,0.5895522388059702,0.3926588751809693,0.11925852298736572,0.18222558498382568,16.742979749503306
millbrook,40,"LFENS, RBEDS",sam2tile,0.96,0.044129579999997864,109136,0.2999328380672917,1.000816826628548,0.9340702724042638,0.49053857680753277,0.5709819793701172,0.12200834602117538,1.337424352941882
millbrook,41,"LFENS, RBEDS",sam2tile,5.6,0.14471905475488567,999715,0.2999328380672917,0.510590719920492,0.4496304244158321,0.6594655473632861,0.19926409423351288,0.2683500051498413,15.345101967825098
millbrook,42,"LFENS, RBEDS",sam2tile,0.99,0.08029904499998931,128520,0.2999328380672917,0.9907065278244318,0.9649646330680813,0.4759171844320719,0.4019243121147156,0.12671537697315216,0.9441370539113249
millbrook,43,"LFENS, RBEDS",sam2tile,1.0,0.0353469200000055,100300,0.2999328380672917,0.9134639857470094,0.8444553483807654,0.7230874662258578,0.23137550055980682,0.04402906820178032,1.6044317131614154
millbrook,44,"LFENS, RBEDS",sam2tile,1.18,0.07164957500003065,118650,0.2999328380672917,0.9467403592513504,0.8609510086455331,0.8696924826961265,0.6494263410568237,0.13302965462207794,0.9886315676895792
millbrook,45,"LFENS, RBEDS",sam2tile,0.99,0.04567973499997606,113076,0.2999328380672917,1.0198975571315996,0.9448027314112292,0.7134572776812599,0.9737504720687866,0.13870039582252502,1.0958080681937539
millbrook,46,"LFENS, RBEDS",sam2tile,0.95,0.027675240000004788,101352,0.2999328380672917,0.9381711682395054,0.8944020356234097,0.5687826205465651,0.8036563992500305,0.12564510107040405,1.1374637616846888
millbrook,47,"LFENS, RBEDS",sam2tile,1.05,0.11077929000001085,133284,0.2999328380672917,0.9019241698465535,0.8739300855931526,0.8151278887553035,0.9066295623779297,0.12868115305900574,0.9387118715696432
