site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
blenheim,6,DWOOD,sam2iter,3.93,0.2643623713413177,847740,0.369643351012733,1.670008267879289,0.436914263466726,0.8578585121945538,0.8022659420967102,0.2921990752220154,5.7866866924916325
blenheim,6,DWOOD,sam2auto,6.89,0.2643623713413177,847740,0.369643351012733,0.558753617197189,0.5367568393703194,0.8440189094788255,0.11780145019292831,0.28911837935447693,17.11526470582119
blenheim,7,DWOOD,sam2,8.43,0.5464833845419365,2755551,0.369643351012733,1.469725,0.43361534777750366,0.7800692437650395,0.734964907169342,0.24126224219799042,37.87960199168134
blenheim,7,DWOOD,sam2mask,8.65,0.5464833845419365,2755551,0.369643351012733,1.2295,0.6135043693799642,0.7988432971345087,0.781432569026947,0.2288893759250641,15.250299137320098
blenheim,7,DWOOD,sam2iter,8.54,0.5464833845419365,2755551,0.369643351012733,1.281,0.5377355310614488,0.8011169147746429,0.8722856640815735,0.21921974420547485,15.419767350953876
blenheim,7,DWOOD,sam2auto,5.19,0.5464833845419365,2755551,0.369643351012733,0.969725,0.969725,0.7987270816278127,0.4577937126159668,0.2336907535791397,13.783247255471236
blenheim,8,DWOOD,sam2,1.76,0.006353235047720041,51282,0.369643351012733,0.6993464052287581,0.400359066427289,0.8715367374383632,0.1853305995464325,0.6780399084091187,0.6963648522509878
blenheim,8,DWOOD,sam2mask,1.76,0.006353235047720041,51282,0.369643351012733,0.6056644880174292,0.529045643153527,0.76844273327699,0.17568477988243103,0.5953699946403503,0.6057047834216739
blenheim,8,DWOOD,sam2iter,1.8,0.006353235047720041,51282,0.369643351012733,2.533769063180828,0.35618729096989965,0.8779863346781315,1.5909613370895386,0.6095057725906372,0.7688155376528532
blenheim,8,DWOOD,sam2auto,0.41,0.006353235047720041,51282,0.369643351012733,1.0,1.0,0.7368116836367375,0.24695415794849396,0.5423373579978943,0.8495198487475896
blenheim,10,DWOOD,sam2,2.02,0.1171859102476745,211351,0.369643351012733,1.6435481990908032,0.6006069588538359,0.4968659951131262,0.37559962272644043,0.18706166744232178,2.1975572738067317
blenheim,10,DWOOD,sam2mask,2.0,0.1171859102476745,211351,0.369643351012733,1.146520573493414,0.8634891722323417,0.4954594520278405,0.34055766463279724,0.1993025243282318,2.778221372406694
blenheim,10,DWOOD,sam2iter,1.98,0.1171859102476745,211351,0.369643351012733,1.2614523837277072,0.7379736629938188,0.5156059606261386,0.2581637501716614,0.1924554705619812,2.700398479084055
blenheim,10,DWOOD,sam2auto,5.25,0.1171859102476745,211351,0.369643351012733,0.4711504837393636,0.4711504837393636,0.532862919738607,0.11707103252410889,0.21553045511245728,24.696185132913595
blenheim,11,DWOOD,sam2,2.28,0.332081123424961,178829,0.369643351012733,1.1821960655197958,0.5396654858005692,0.7488251799266529,0.7496132254600525,0.26779767870903015,1.1994492738179177
blenheim,11,DWOOD,sam2mask,2.28,0.332081123424961,178829,0.369643351012733,0.9947732323648036,0.9354310585792437,0.7392168352876752,0.18434765934944153,0.25935617089271545,2.334101300612355
blenheim,11,DWOOD,sam2iter,2.35,0.332081123424961,178829,0.369643351012733,0.8750514445633385,0.6537205081669691,0.7802176243813645,0.3148375451564789,0.25944647192955017,2.032923320578537
blenheim,11,DWOOD,sam2auto,3.01,0.332081123424961,178829,0.369643351012733,0.9777347929870771,0.9774906382453397,0.7157978059708006,0.017842603847384453,0.2508369982242584,2.2743272854477152
northfieldfarm,0,CFPGM,sam2,2.3,0.01394595017919552,242672,0.3999735911892182,5.376578645235361,0.18599188554345505,0.6532575054926706,0.5923327207565308,0.11089552193880081,3.3348279336794118
northfieldfarm,0,CFPGM,sam2mask,2.28,0.01394595017919552,242672,0.3999735911892182,2.3949483352468426,0.3558000917010546,0.7265676064874632,0.6820940375328064,0.11255984008312225,3.2526814639950543
northfieldfarm,0,CFPGM,sam2iter,2.33,0.01394595017919552,242672,0.3999735911892182,2.95752009184845,0.30272108843537415,0.7434525313423647,0.48670482635498047,0.1088324710726738,3.981375819220996
northfieldfarm,0,CFPGM,sam2auto,5.87,0.01394595017919552,242672,0.3999735911892182,0.40757749712973596,0.40757749712973596,0.6738232631584795,0.7824899554252625,0.09640724956989288,10.3618834428491
